HUMAN11563	MOUSE47472	1:m	
HUMAN11563	MOUSE47549	1:m	689649
HUMAN11577	MOUSE47557	1:1	1117543
HUMAN11584	MOUSE47566	1:1	1039175
HUMAN11588	MOUSE47634	1:1	681707
HUMAN11596	MOUSE47645	1:1	1173035
HUMAN11603	MOUSE47649	1:1	1138594
HUMAN11606	MOUSE47653	1:1	1100921
HUMAN11607	MOUSE47690	n:1	
HUMAN11608	MOUSE47690	n:1	
HUMAN11614	MOUSE47705	1:1	1130669
HUMAN11618	MOUSE47930	1:1	685352
HUMAN11625	MOUSE47945	1:1	933996
HUMAN11629	MOUSE47956	1:1	648830
HUMAN11637	MOUSE48105	1:1	1156708
HUMAN11648	MOUSE48126	1:1	888331
HUMAN11652	MOUSE48197	1:1	1110875
HUMAN11665	MOUSE48230	1:1	1185010
HUMAN11685	MOUSE48309	1:1	1131805
HUMAN11697	MOUSE48325	1:1	1119663
HUMAN11707	MOUSE48355	1:1	681113
HUMAN11713	MOUSE48380	1:1	1000904
HUMAN11723	MOUSE48391	1:1	1087459
HUMAN11735	MOUSE48399	1:1	1041474
HUMAN11739	MOUSE48411	1:1	980469
HUMAN11741	MOUSE48493	1:1	685908
HUMAN11746	MOUSE48513	1:1	1137618
HUMAN11751	MOUSE48534	1:1	1063494
HUMAN11755	MOUSE48545	1:1	1150866
HUMAN11771	MOUSE48558	1:1	1148790
HUMAN11773	MOUSE48698	1:1	400770
HUMAN11777	MOUSE48579	1:1	681395
HUMAN11789	MOUSE48638	1:1	1111447
HUMAN11793	MOUSE48651	1:1	1034819
HUMAN11801	MOUSE48693	1:1	1129836
HUMAN11809	MOUSE48700	1:1	
HUMAN11811	MOUSE48701	1:1	1159473
HUMAN11815	MOUSE48715	1:1	1148690
HUMAN11817	MOUSE48717	1:1	689737
HUMAN11819	MOUSE48726	1:1	1180628
HUMAN11834	MOUSE48742	1:1	688165
HUMAN11846	MOUSE48773	1:1	682855
HUMAN11852	MOUSE48854	1:1	998324
HUMAN11867	MOUSE48881	1:1	684620
HUMAN11871	MOUSE48895	1:1	1188675
HUMAN11884	MOUSE48912	1:1	1099277
HUMAN11895	MOUSE48907	1:1	848026
HUMAN11898	MOUSE20601	1:1	1009647
HUMAN11916	MOUSE48921	1:1	1033889
HUMAN11922	MOUSE48941	1:1	1144867
HUMAN11927	MOUSE48957	1:1	991898
HUMAN11933	MOUSE48968	1:1	686620
HUMAN11944	MOUSE48997	1:1	1160698
HUMAN11947	MOUSE49040	1:1	686993
HUMAN11959	MOUSE17726	1:1	682746
HUMAN11967	MOUSE17690	1:1	1180673
HUMAN11982	MOUSE17658	1:1	1188355
HUMAN11985	MOUSE17649	1:1	968528
HUMAN11987	MOUSE15756	1:1	684531
HUMAN11991	MOUSE15757	n:1	1182953
HUMAN11993	MOUSE15757	n:1	
HUMAN11995	MOUSE15774	1:1	898125
HUMAN11999	MOUSE15866	1:1	685541
HUMAN12009	MOUSE15878	1:1	681069
HUMAN12011	MOUSE15879	1:1	1121762
HUMAN12013	MOUSE15888	1:1	681345
HUMAN12016	MOUSE17281	1:1	1161803
HUMAN12024	MOUSE15951	1:1	
HUMAN12034	MOUSE15954	1:1	1172000
HUMAN12038	MOUSE15960	1:1	1180132
HUMAN12040	MOUSE15964	1:1	1140853
HUMAN12061	MOUSE15985	1:1	1166525
HUMAN12070	MOUSE15967	1:1	686317
HUMAN12077	MOUSE15990	1:1	1072767
HUMAN12092	MOUSE16008	1:1	682567
HUMAN12096	MOUSE16010	1:1	1168688
HUMAN12109	MOUSE16012	1:1	682755
HUMAN12119	MOUSE16014	1:1	1056576
HUMAN12124	MOUSE16016	1:1	1143368
HUMAN12129	MOUSE16019	1:1	684185
HUMAN12143	MOUSE16021	1:1	1134274
HUMAN12146	MOUSE16033	1:1	880326
HUMAN12149	MOUSE16044	1:1	689697
HUMAN12154	MOUSE16046	1:1	682812
HUMAN12163	MOUSE16050	1:1	682457
HUMAN12170	MOUSE16054	1:1	681886
HUMAN12174	MOUSE16056	1:1	682235
HUMAN12179	MOUSE16061	1:1	682900
HUMAN12182	MOUSE16063	1:1	1028250
HUMAN12188	MOUSE16066	1:1	682425
HUMAN12192	MOUSE16069	1:1	1008972
HUMAN12194	MOUSE16091	1:1	998236
HUMAN12210	MOUSE16101	1:1	959279
HUMAN12212	MOUSE16144	1:1	1134463
HUMAN12237	MOUSE16150	1:1	1147284
HUMAN12245	MOUSE16156	1:1	1128314
HUMAN12258	MOUSE16176	1:1	
HUMAN12260	MOUSE16177	1:1	1173456
HUMAN12265	MOUSE16182	1:1	1138973
HUMAN12290	MOUSE16186	1:1	684324
HUMAN12306	MOUSE16190	1:1	1072324
HUMAN12307	MOUSE16191	1:m	
HUMAN12307	MOUSE16192	1:m	1035556
HUMAN12307	MOUSE16193	1:m	
HUMAN12309	MOUSE16197	1:1	1100981
HUMAN12324	MOUSE16215	1:1	337841
HUMAN12325	MOUSE16216	1:1	1046300
HUMAN12327	MOUSE16237	1:1	1177917
HUMAN12342	MOUSE16250	1:1	1138240
HUMAN12346	MOUSE16255	1:1	683541
HUMAN12354	MOUSE16262	1:1	1014138
HUMAN12361	MOUSE16263	1:1	681170
HUMAN12368	MOUSE16266	1:1	341885
HUMAN12370	MOUSE16271	n:1	
HUMAN12375	MOUSE16268	1:1	1146406
HUMAN12378	MOUSE16270	1:1	688484
HUMAN12383	MOUSE16271	n:1	
HUMAN12389	MOUSE16274	1:1	1119702
HUMAN12394	MOUSE16280	1:1	1119694
HUMAN12396	MOUSE16281	1:1	1068527
HUMAN12400	MOUSE16283	1:1	1032698
HUMAN12412	MOUSE16299	1:1	697209
HUMAN12415	MOUSE16305	1:1	685139
HUMAN12419	MOUSE16309	1:1	1163262
HUMAN12420	MOUSE16311	1:1	1101486
HUMAN12435	MOUSE16312	n:m	650339
HUMAN12435	MOUSE16314	n:m	
HUMAN12441	MOUSE16312	n:m	
HUMAN12441	MOUSE16314	n:m	650357
HUMAN12453	MOUSE16315	1:1	650352
HUMAN12455	MOUSE16317	1:1	686829
HUMAN12459	MOUSE16320	1:1	1111706
HUMAN12473	MOUSE16322	1:1	687251
HUMAN12474	MOUSE16323	1:1	1102814
HUMAN12486	MOUSE16334	1:1	687476
HUMAN12494	MOUSE16337	1:1	691727
HUMAN12498	MOUSE16338	1:1	1107104
HUMAN12508	MOUSE16348	1:1	682229
HUMAN12516	MOUSE16344	1:1	1104550
HUMAN12517	MOUSE16357	1:1	688904
HUMAN12531	MOUSE16358	1:1	1170644
HUMAN12544	MOUSE16368	1:1	687468
HUMAN12545	MOUSE16371	1:1	898253
HUMAN12546	MOUSE16372	1:1	1170645
HUMAN12553	MOUSE16374	1:1	1078537
HUMAN12556	MOUSE16375	1:1	1078538
HUMAN12559	MOUSE16380	1:1	1078541
HUMAN12562	MOUSE16381	1:1	688009
HUMAN12588	MOUSE16389	1:1	1015375
HUMAN12596	MOUSE16391	1:1	940291
HUMAN12601	MOUSE16397	1:1	1100847
HUMAN12603	MOUSE16399	1:1	1102852
HUMAN12607	MOUSE16402	1:1	1109505
HUMAN12627	MOUSE16412	1:1	1171797
HUMAN12636	MOUSE16417	1:1	699268
HUMAN12639	MOUSE16419	1:1	683277
HUMAN12656	MOUSE16439	1:1	686954
HUMAN12660	MOUSE16441	1:1	1175130
HUMAN12664	MOUSE16449	1:1	685172
HUMAN12665	MOUSE16455	1:1	860387
HUMAN12670	MOUSE16467	1:1	1020908
HUMAN12672	MOUSE16473	1:1	
HUMAN12700	MOUSE16486	1:1	979953
HUMAN12717	MOUSE16490	1:1	1163668
HUMAN12722	MOUSE16505	1:1	915169
HUMAN12727	MOUSE16517	1:1	1146612
HUMAN12732	MOUSE16527	1:1	1158557
HUMAN12739	MOUSE16528	1:1	1073698
HUMAN12749	MOUSE16547	1:1	
HUMAN12752	MOUSE16554	1:1	683988
HUMAN12753	MOUSE16559	1:1	984536
HUMAN12767	MOUSE16582	1:1	1124814
HUMAN12771	MOUSE16624	1:1	685628
HUMAN12783	MOUSE16639	1:1	
HUMAN12784	MOUSE16640	1:1	687990
HUMAN12786	MOUSE16652	1:1	1149908
HUMAN12789	MOUSE16667	1:1	684112
HUMAN12795	MOUSE16676	1:1	682857
HUMAN12800	MOUSE16681	1:1	1026368
HUMAN12809	MOUSE16682	1:1	1166123
HUMAN12816	MOUSE16691	1:1	1172033
HUMAN12822	MOUSE16699	1:1	1099434
HUMAN12823	MOUSE16705	1:1	331403
HUMAN12826	MOUSE16709	n:m	
HUMAN12826	MOUSE16713	n:m	693452
HUMAN12826	MOUSE17456	n:m	
HUMAN12828	MOUSE16709	n:m	693098
HUMAN12828	MOUSE16713	n:m	
HUMAN12828	MOUSE17456	n:m	
HUMAN12830	MOUSE16709	n:m	
HUMAN12830	MOUSE16713	n:m	
HUMAN12830	MOUSE17456	n:m	690498
HUMAN12831	MOUSE17457	1:1	689553
HUMAN12833	MOUSE17458	1:1	1075714
HUMAN12834	MOUSE17459	1:1	694992
HUMAN12835	MOUSE16719	1:1	1106038
HUMAN12836	MOUSE16728	n:m	
HUMAN12836	MOUSE16729	n:m	
HUMAN12837	MOUSE16728	n:m	703423
HUMAN12837	MOUSE16729	n:m	
HUMAN12838	MOUSE16728	n:m	
HUMAN12838	MOUSE16729	n:m	687202
HUMAN12839	MOUSE16730	1:1	690786
HUMAN12845	MOUSE16735	1:1	1110889
HUMAN12848	MOUSE16743	1:1	689236
HUMAN12853	MOUSE16744	1:1	1110888
HUMAN12855	MOUSE16745	1:1	688540
HUMAN12856	MOUSE16746	1:1	692271
HUMAN12857	MOUSE16747	1:1	691773
HUMAN12861	MOUSE16749	1:1	691770
HUMAN12864	MOUSE16750	1:1	687504
HUMAN12869	MOUSE16760	1:1	687663
HUMAN12879	MOUSE16761	1:1	
HUMAN12885	MOUSE16762	1:1	
HUMAN12893	MOUSE16792	1:1	683248
HUMAN12899	MOUSE16796	1:1	1112116
HUMAN12904	MOUSE16797	1:1	1161491
HUMAN12908	MOUSE16798	1:1	1129800
HUMAN12912	MOUSE16820	1:1	1118383
HUMAN12924	MOUSE16842	1:1	697122
HUMAN12925	MOUSE16846	1:1	685088
HUMAN12934	MOUSE16849	1:1	1032942
HUMAN12940	MOUSE16854	1:1	703746
HUMAN12943	MOUSE16855	1:1	681606
HUMAN12944	MOUSE16867	1:1	1156839
HUMAN12947	MOUSE16879	1:1	1145516
HUMAN12958	MOUSE16888	1:1	1073806
HUMAN12964	MOUSE16894	1:1	900025
HUMAN12967	MOUSE16912	1:1	331339
HUMAN12972	MOUSE16919	1:1	1149719
HUMAN12975	MOUSE16926	1:1	684208
HUMAN12979	MOUSE16931	1:1	690038
HUMAN12995	MOUSE16979	1:1	681494
HUMAN13011	MOUSE17023	1:1	684059
HUMAN13018	MOUSE17034	1:1	1159011
HUMAN13027	MOUSE17040	n:m	
HUMAN13027	MOUSE17057	n:m	683692
HUMAN13028	MOUSE17039	1:1	390500
HUMAN13029	MOUSE17040	n:m	
HUMAN13029	MOUSE17057	n:m	
HUMAN13038	MOUSE17066	1:1	1075182
HUMAN13044	MOUSE17074	1:1	693458
HUMAN13056	MOUSE17080	1:1	689925
HUMAN13057	MOUSE17081	1:1	1129684
HUMAN13058	MOUSE17082	1:1	1046262
HUMAN13061	MOUSE17083	1:1	334128
HUMAN13066	MOUSE17088	1:1	688139
HUMAN13067	MOUSE17086	1:1	1159181
HUMAN13069	MOUSE17087	1:1	690001
HUMAN13070	MOUSE17104	1:1	683393
HUMAN13072	MOUSE17084	1:1	941164
HUMAN13076	MOUSE15003	1:1	1045481
HUMAN13089	MOUSE15012	1:1	685344
HUMAN13095	MOUSE15044	n:1	
HUMAN13161	MOUSE15054	1:1	1111367
HUMAN13169	MOUSE15073	1:1	1143310
HUMAN13179	MOUSE15075	1:1	683003
HUMAN13185	MOUSE15077	1:1	1173860
HUMAN13194	MOUSE15083	1:1	1157190
HUMAN13199	MOUSE15106	1:1	1048884
HUMAN13201	MOUSE15125	1:1	970797
HUMAN13204	MOUSE15169	1:1	
HUMAN13210	MOUSE15172	1:1	347240
HUMAN13222	MOUSE01854	1:1	1123610
HUMAN13235	MOUSE01852	1:1	
HUMAN13236	MOUSE01841	1:m	335074
HUMAN13236	MOUSE01843	1:m	
HUMAN13240	MOUSE01831	1:1	701231
HUMAN13241	MOUSE01732	1:m	336509
HUMAN13241	MOUSE01782	1:m	
HUMAN13242	MOUSE01737	1:m	
HUMAN13242	MOUSE01777	1:m	704167
HUMAN13244	MOUSE01744	1:1	696411
HUMAN13247	MOUSE01749	1:1	701233
HUMAN13249	MOUSE01795	1:1	337016
HUMAN13250	MOUSE01798	1:m	707998
HUMAN13250	MOUSE01810	1:m	
HUMAN13251	MOUSE01753	1:1	336182
HUMAN13253	MOUSE01812	1:m	338542
HUMAN13253	MOUSE01815	1:m	
HUMAN13254	MOUSE01728	1:1	336194
HUMAN13258	MOUSE01686	1:m	
HUMAN13258	MOUSE01689	1:m	953269
HUMAN13259	MOUSE01759	1:1	336650
HUMAN13261	MOUSE01677	1:1	860397
HUMAN13263	MOUSE01674	1:1	1157191
HUMAN13276	MOUSE01650	n:1	
HUMAN13279	MOUSE01650	n:1	979877
HUMAN13287	MOUSE01644	1:1	
HUMAN13291	MOUSE01640	1:1	848006
HUMAN13304	MOUSE01634	1:1	1149351
HUMAN13306	MOUSE01624	1:1	682315
HUMAN13315	MOUSE01630	1:1	
HUMAN13318	MOUSE01618	1:1	1123380
HUMAN13323	MOUSE01608	1:1	1126498
HUMAN13329	MOUSE01604	1:1	1151370
HUMAN13340	MOUSE01602	1:1	
HUMAN13356	MOUSE01601	1:1	1142798
HUMAN13370	MOUSE01597	1:1	681699
HUMAN13374	MOUSE01565	1:1	681294
HUMAN13382	MOUSE01564	1:1	1097346
HUMAN13392	MOUSE01557	1:1	684752
HUMAN13398	MOUSE01550	1:1	1185261
HUMAN13405	MOUSE01544	1:1	687041
HUMAN13417	MOUSE01542	1:1	974836
HUMAN13423	MOUSE01533	1:1	689783
HUMAN13426	MOUSE01535	1:1	1145217
HUMAN13429	MOUSE01524	1:1	684611
HUMAN13434	MOUSE01516	1:1	
HUMAN13447	MOUSE01504	1:1	683941
HUMAN13453	MOUSE01469	1:1	1146084
HUMAN13464	MOUSE01454	1:1	671593
HUMAN13469	MOUSE01448	1:1	683347
HUMAN13474	MOUSE01440	1:1	683212
HUMAN13477	MOUSE01436	1:1	
HUMAN13481	MOUSE01434	1:1	995278
HUMAN13502	MOUSE01431	n:1	
HUMAN13506	MOUSE01431	n:1	1101546
HUMAN13510	MOUSE01424	1:1	919742
HUMAN13516	MOUSE01393	1:1	1129274
HUMAN13517	MOUSE01392	1:1	
HUMAN13527	MOUSE01381	1:1	1096683
HUMAN13528	MOUSE01370	1:1	1179780
HUMAN13530	MOUSE01303	1:1	1078535
HUMAN13532	MOUSE01302	1:1	340764
HUMAN13538	MOUSE01294	1:1	1134700
HUMAN13544	MOUSE01286	1:1	685387
HUMAN13552	MOUSE01275	1:1	682970
HUMAN13560	MOUSE01211	1:1	
HUMAN13565	MOUSE01197	1:1	1154397
HUMAN13577	MOUSE01193	1:1	697936
HUMAN13592	MOUSE01190	1:1	1133457
HUMAN13596	MOUSE01162	1:1	836620
HUMAN13603	MOUSE01156	1:1	
HUMAN13604	MOUSE01141	1:m	
HUMAN13604	MOUSE01142	1:m	836772
HUMAN13604	MOUSE01145	1:m	
HUMAN13604	MOUSE01148	1:m	
HUMAN13604	MOUSE01153	1:m	
HUMAN13604	MOUSE01154	1:m	
HUMAN13604	MOUSE01155	1:m	
HUMAN13605	MOUSE01139	1:1	1090576
HUMAN13608	MOUSE01138	1:1	1096947
HUMAN13609	MOUSE01136	1:1	1161646
HUMAN13618	MOUSE01131	1:1	686791
HUMAN13624	MOUSE01117	1:1	1172906
HUMAN13627	MOUSE01103	1:1	1071972
HUMAN13630	MOUSE01091	1:1	1014104
HUMAN13647	MOUSE01086	1:1	689168
HUMAN13653	MOUSE01059	1:1	1086261
HUMAN13656	MOUSE01058	1:1	1184048
HUMAN13679	MOUSE01045	1:1	1028049
HUMAN13683	MOUSE01042	1:1	1143048
HUMAN13694	MOUSE01018	1:1	326321
HUMAN13697	MOUSE00881	1:1	1149289
HUMAN13699	MOUSE00880	1:1	1149287
HUMAN13700	MOUSE00877	1:1	
HUMAN13707	MOUSE00867	1:1	688005
HUMAN13725	MOUSE00860	1:1	1167657
HUMAN13736	MOUSE00847	1:1	345673
HUMAN13746	MOUSE00841	1:1	685731
HUMAN13755	MOUSE00833	1:1	1160716
HUMAN13772	MOUSE00827	1:1	682864
HUMAN13793	MOUSE00814	1:1	850018
HUMAN13800	MOUSE00809	1:1	986142
HUMAN13810	MOUSE00801	1:1	684587
HUMAN13813	MOUSE00770	1:1	644923
HUMAN13827	MOUSE00763	1:1	1026190
HUMAN13842	MOUSE00757	1:1	645860
HUMAN13847	MOUSE00738	1:1	
HUMAN13851	MOUSE00733	1:1	
HUMAN13863	MOUSE00712	1:1	1135690
HUMAN13865	MOUSE00710	1:1	
HUMAN13868	MOUSE00707	1:1	1177233
HUMAN13876	MOUSE00705	1:1	991906
HUMAN13885	MOUSE00701	1:1	1166233
HUMAN13893	MOUSE00694	1:1	681716
HUMAN13895	MOUSE00684	1:1	958361
HUMAN13901	MOUSE00683	1:1	1175564
HUMAN13904	MOUSE00676	1:1	683359
HUMAN13908	MOUSE00665	1:1	
HUMAN13921	MOUSE00660	1:1	1137291
HUMAN13932	MOUSE00653	1:1	682248
HUMAN13939	MOUSE00634	1:1	986062
HUMAN13947	MOUSE00588	1:1	1167489
HUMAN13948	MOUSE00584	1:1	331928
HUMAN13950	MOUSE63581	1:1	1073944
HUMAN13957	MOUSE00578	1:1	1138937
HUMAN13959	MOUSE00577	1:1	688591
HUMAN13963	MOUSE00564	1:1	1129728
HUMAN13966	MOUSE00562	1:1	1154355
HUMAN13968	MOUSE00551	1:1	652722
HUMAN13976	MOUSE00548	1:1	686816
HUMAN14022	MOUSE00538	1:1	1095118
HUMAN14028	MOUSE00534	1:1	1023251
HUMAN14036	MOUSE00526	n:1	1107407
HUMAN14039	MOUSE00526	n:1	
HUMAN14040	MOUSE00522	1:1	687966
HUMAN14043	MOUSE00514	1:1	1160923
HUMAN14046	MOUSE00509	1:1	1151731
HUMAN14064	MOUSE00498	1:1	683851
HUMAN14068	MOUSE00487	1:1	1177260
HUMAN14070	MOUSE00473	n:1	
HUMAN14071	MOUSE00473	n:1	1170642
HUMAN14084	MOUSE00463	1:1	688883
HUMAN14086	MOUSE00461	1:1	1123837
HUMAN14091	MOUSE00441	1:1	1154832
HUMAN14105	MOUSE00206	1:1	1184490
HUMAN14110	MOUSE00201	1:1	686141
HUMAN14114	MOUSE00188	1:1	1110184
HUMAN14116	MOUSE00173	1:m	1108266
HUMAN14116	MOUSE00181	1:m	
HUMAN14120	MOUSE00164	1:1	1150223
HUMAN14126	MOUSE00112	1:1	681473
HUMAN14155	MOUSE00104	1:1	1172070
HUMAN14162	MOUSE00076	1:1	1031252
HUMAN14169	MOUSE00073	1:1	1073052
HUMAN14196	MOUSE00041	1:1	
HUMAN14204	MOUSE00031	1:1	682397
HUMAN14210	MOUSE00025	1:m	1046288
HUMAN14210	MOUSE00026	1:m	
HUMAN14215	MOUSE00020	1:1	1123883
HUMAN14221	MOUSE00018	1:1	1175264
HUMAN14228	MOUSE00011	1:1	894224
HUMAN14232	MOUSE01727	1:1	790389
HUMAN14236	MOUSE01724	1:1	1148166
HUMAN14243	MOUSE01709	1:1	1079184
HUMAN14260	MOUSE01692	1:1	1171722
HUMAN14266	MOUSE01665	1:1	684596
HUMAN14291	MOUSE01568	1:1	
HUMAN14293	MOUSE01567	1:1	686512
HUMAN14304	MOUSE01551	1:1	683283
HUMAN14308	MOUSE01530	1:1	848018
HUMAN14311	MOUSE01525	1:1	685538
HUMAN14314	MOUSE01515	1:1	1066636
HUMAN14318	MOUSE01512	1:1	1083121
HUMAN14323	MOUSE01508	1:1	1133099
HUMAN14329	MOUSE01499	1:1	682045
HUMAN14337	MOUSE01498	1:1	685205
HUMAN14339	MOUSE01497	1:1	1125482
HUMAN14340	MOUSE01496	1:1	1077291
HUMAN14342	MOUSE01488	1:1	324068
HUMAN14345	MOUSE01482	1:1	840737
HUMAN14353	MOUSE01479	1:1	1154842
HUMAN14359	MOUSE01465	1:m	
HUMAN14359	MOUSE01468	1:m	
HUMAN14365	MOUSE01467	1:1	688077
HUMAN14368	MOUSE01462	1:1	683704
HUMAN14371	MOUSE01452	1:1	1129232
HUMAN14374	MOUSE01447	1:1	1088215
HUMAN14376	MOUSE01442	1:1	1057256
HUMAN14396	MOUSE01416	1:1	1120896
HUMAN14398	MOUSE01414	1:1	1144682
HUMAN14410	MOUSE01397	1:1	681218
HUMAN14421	MOUSE01385	1:1	
HUMAN14425	MOUSE01366	1:1	1134837
HUMAN14431	MOUSE01344	1:1	684674
HUMAN14438	MOUSE01334	1:1	681981
HUMAN14448	MOUSE01327	1:1	
HUMAN14453	MOUSE01324	1:1	683301
HUMAN14470	MOUSE01314	1:1	325402
HUMAN14479	MOUSE01313	1:1	683157
HUMAN14481	MOUSE01312	1:1	1159231
HUMAN14482	MOUSE01311	1:1	1168901
HUMAN14483	MOUSE01308	1:1	1158533
HUMAN14489	MOUSE01300	1:1	681014
HUMAN14491	MOUSE01290	1:1	685376
HUMAN14511	MOUSE01272	1:1	685251
HUMAN14512	MOUSE01269	1:1	1150739
HUMAN14516	MOUSE01262	1:1	683771
HUMAN14520	MOUSE01238	1:1	1063694
HUMAN14533	MOUSE01229	1:1	851932
HUMAN14537	MOUSE01216	1:1	1134167
HUMAN14538	MOUSE01213	1:1	1179487
HUMAN14540	MOUSE01212	1:1	1106054
HUMAN14541	MOUSE01207	1:1	647420
HUMAN14548	MOUSE01184	1:1	1101353
HUMAN14553	MOUSE01118	1:1	1138640
HUMAN14557	MOUSE01111	1:1	682982
HUMAN14581	MOUSE01072	1:1	684698
HUMAN14583	MOUSE01038	1:1	1101445
HUMAN14588	MOUSE01008	1:1	1005400
HUMAN14593	MOUSE00969	1:1	682748
HUMAN14600	MOUSE00974	n:1	
HUMAN14602	MOUSE00974	n:1	984592
HUMAN14604	MOUSE00963	1:1	886356
HUMAN14610	MOUSE00956	1:1	1058417
HUMAN14612	MOUSE00954	1:1	932104
HUMAN14614	MOUSE00953	1:1	692319
HUMAN14615	MOUSE00952	1:1	692188
HUMAN14616	MOUSE00949	1:1	690019
HUMAN14635	MOUSE00944	1:1	647031
HUMAN14641	MOUSE00935	1:1	681339
HUMAN14646	MOUSE00925	n:1	1079647
HUMAN14652	MOUSE00923	1:1	681034
HUMAN14657	MOUSE00920	1:1	1007695
HUMAN14665	MOUSE00909	1:1	1145411
HUMAN14678	MOUSE00903	1:1	
HUMAN14683	MOUSE00898	1:1	1120060
HUMAN14690	MOUSE00897	1:1	686875
HUMAN14696	MOUSE00883	1:1	1155731
HUMAN14702	MOUSE00874	1:1	1155269
HUMAN14705	MOUSE00870	1:1	1032947
HUMAN14712	MOUSE00859	1:1	1144678
HUMAN14724	MOUSE00853	1:1	1146621
HUMAN14743	MOUSE00818	1:1	974830
HUMAN14749	MOUSE00785	1:1	682774
HUMAN14755	MOUSE00784	1:1	692227
HUMAN14761	MOUSE00781	1:1	1084674
HUMAN14765	MOUSE00774	1:1	1152476
HUMAN14769	MOUSE00769	1:1	1176504
HUMAN14772	MOUSE00767	1:1	1177717
HUMAN14780	MOUSE00759	1:1	1077269
HUMAN14784	MOUSE00751	1:1	945269
HUMAN14789	MOUSE00743	1:1	685065
HUMAN14797	MOUSE00720	1:1	1030047
HUMAN14800	MOUSE00698	1:1	682305
HUMAN14810	MOUSE00677	1:1	854920
HUMAN14816	MOUSE00649	1:1	649202
HUMAN14830	MOUSE00643	1:1	1131040
HUMAN14831	MOUSE00637	1:1	685163
HUMAN14865	MOUSE00529	1:1	1174587
HUMAN14875	MOUSE00516	1:1	993584
HUMAN14893	MOUSE00511	1:1	1180007
HUMAN14896	MOUSE00507	1:1	682086
HUMAN14899	MOUSE00500	1:1	1032950
HUMAN14909	MOUSE00466	1:1	1142544
HUMAN14917	MOUSE00453	1:1	880323
HUMAN14920	MOUSE00412	1:1	1138650
HUMAN14921	MOUSE00407	1:1	1178293
HUMAN14922	MOUSE00386	1:1	1047016
HUMAN14930	MOUSE00379	1:1	1156848
HUMAN14938	MOUSE00371	1:1	688554
HUMAN14947	MOUSE00354	1:1	
HUMAN14954	MOUSE00358	1:1	1054272
HUMAN14957	MOUSE00317	1:1	1141206
HUMAN14964	MOUSE00309	1:1	1106721
HUMAN14969	MOUSE00302	1:1	685078
HUMAN14977	MOUSE00290	1:1	1004163
HUMAN14983	MOUSE00278	1:1	1123979
HUMAN14991	MOUSE00272	1:1	1022656
HUMAN14992	MOUSE00264	1:1	1167890
HUMAN14998	MOUSE00247	1:1	1125478
HUMAN15004	MOUSE00240	1:1	1021606
HUMAN15006	MOUSE00237	1:1	1014345
HUMAN15011	MOUSE00217	1:1	694394
HUMAN15015	MOUSE00215	1:m	988698
HUMAN15015	MOUSE00216	1:m	
HUMAN15019	MOUSE00204	1:1	1129395
HUMAN15023	MOUSE03041	1:1	1129896
HUMAN15036	MOUSE03047	1:1	1156084
HUMAN15039	MOUSE03052	1:1	877303
HUMAN15044	MOUSE03057	1:1	682139
HUMAN15047	MOUSE03060	1:1	689731
HUMAN15069	MOUSE03063	1:1	1039183
HUMAN15070	MOUSE03067	1:1	1179519
HUMAN15071	MOUSE03068	1:1	982476
HUMAN15076	MOUSE03069	1:1	997270
HUMAN15085	MOUSE03073	1:1	672606
HUMAN15091	MOUSE03074	1:1	1169829
HUMAN15098	MOUSE03077	1:1	1123542
HUMAN15106	MOUSE03078	1:1	1139392
HUMAN15113	MOUSE00002	1:1	1010628
HUMAN15116	MOUSE00007	1:1	687349
HUMAN15120	MOUSE00009	1:1	691806
HUMAN15123	MOUSE00017	1:1	848501
HUMAN15131	MOUSE00021	1:1	1186538
HUMAN15138	MOUSE00038	1:1	1007435
HUMAN15147	MOUSE00042	1:1	1160682
HUMAN15153	MOUSE00047	1:1	1158656
HUMAN15160	MOUSE00049	1:1	1034291
HUMAN15166	MOUSE00053	1:1	1008041
HUMAN15169	MOUSE00091	1:1	1054784
HUMAN15175	MOUSE00110	1:1	652962
HUMAN15179	MOUSE00127	1:1	326977
HUMAN15183	MOUSE00131	1:1	983626
HUMAN15187	MOUSE44973	1:1	1102094
HUMAN15188	MOUSE44974	1:1	690147
HUMAN15194	MOUSE44982	1:1	975599
HUMAN15200	MOUSE44991	1:1	681367
HUMAN15208	MOUSE45001	1:1	1074807
HUMAN15215	MOUSE45010	1:1	1105752
HUMAN15219	MOUSE45013	1:1	688081
HUMAN15222	MOUSE45033	1:1	986948
HUMAN15235	MOUSE45058	1:1	1165272
HUMAN15243	MOUSE45067	1:1	874507
HUMAN15247	MOUSE45081	1:1	681396
HUMAN15251	MOUSE45095	1:1	682079
HUMAN15258	MOUSE45097	1:1	1175057
HUMAN15265	MOUSE45121	1:1	1188079
HUMAN15268	MOUSE45135	1:1	1097606
HUMAN15275	MOUSE45138	1:1	1111984
HUMAN15279	MOUSE45152	1:1	686215
HUMAN15281	MOUSE45162	1:1	1064632
HUMAN15292	MOUSE45175	1:1	672504
HUMAN15301	MOUSE45199	1:1	1075119
HUMAN15312	MOUSE45223	1:1	1074436
HUMAN15323	MOUSE45225	1:1	1064297
HUMAN15325	MOUSE45246	1:1	682506
HUMAN15334	MOUSE45256	1:1	1123910
HUMAN15339	MOUSE45264	1:1	683570
HUMAN15344	MOUSE45321	1:1	1161352
HUMAN15353	MOUSE45330	1:1	866336
